PRINT_TYPE,TGID,TID,PROCESS_NAME,KMALLOC_TOTAL_COUNT,KMALLOC_COUNT,KFREE_COUNT,KMALLOC_KIND,KMALLOC_TOP_ENTROPY,KMALLOC_TOP_GINI,DANGER
9411,30697,30716,Thread-8,4,89,85,1,0,0,0
9412,30697,30716,Thread-8,4,76,72,1,0,0,0
9413,30697,30716,Thread-8,4,80,79,1,0,0,0
9414,30697,30716,Thread-8,5,81,76,1,0,0,0
9415,30697,30716,Thread-8,5,73,68,1,0,0,0
9432,30697,30713,Thread-6,3,60,57,1,0,0,0
9433,30697,30713,Thread-6,3,137,134,1,0,0,0
9434,30697,30713,Thread-6,3,87,84,1,0,0,0
9435,30697,30713,Thread-6,6,65,59,1,0,0,0
9436,30697,30713,Thread-6,1,108,108,1,0,0,0
9437,30697,30713,Thread-6,4,21,17,1,0,0,0
9444,30697,30717,Thread-2,3,81,78,1,0,0,0
9446,30697,30717,Thread-2,2,66,64,1,0,0,0
9448,30697,30717,Thread-2,5,16,11,1,0,0,0
9462,30697,30717,Thread-2,1,8,7,1,0,0,0
9463,30697,30713,Thread-6,1,57,56,1,0,0,0
